shipment_id,crop_type,storage_days,temperature,humidity,distance_km,transport_mode,delay_hours,region,loss_percent
1600,Mango,0,18.9,49.5,1477,Truck,10.6,South,20.53
1601,Mango,7,38.1,36.5,797,Refrigerated Truck,3.3,South,23.23
1602,Wheat,8,34.6,47.7,261,Refrigerated Truck,0.5,West,11.79
1603,Wheat,3,39.5,83.0,676,Refrigerated Truck,3.6,West,10.58
1604,Tomato,5,17.8,54.6,494,Refrigerated Truck,4.7,North,15.32
1605,Banana,8,39.1,35.7,750,Truck,2.0,South,29.22
1606,Mango,5,22.9,52.2,53,Open Cart,11.7,West,29.06
1607,Onion,13,20.4,93.8,320,Refrigerated Truck,0.5,East,28.31
1608,Potato,11,11.5,70.9,417,Open Cart,5.8,Central,28.54
1609,Onion,11,11.6,57.1,438,Truck,8.2,West,22.14
1610,Banana,11,30.8,40.8,1030,Open Cart,5.8,North,31.99
1611,Wheat,8,23.7,94.1,1173,Refrigerated Truck,9.6,South,34.5
1612,Onion,14,16.8,83.4,1394,Refrigerated Truck,2.4,North,28.19
1613,Tomato,3,28.4,48.3,424,Truck,8.7,Central,20.05
1614,Banana,7,17.6,34.6,848,Refrigerated Truck,8.9,Central,17.77
1615,Wheat,8,27.3,33.7,1472,Open Cart,10.8,North,29.49
1616,Potato,3,20.8,37.8,920,Refrigerated Truck,6.3,West,11.63
1617,Wheat,4,34.7,67.7,438,Rail,8.1,West,12.08
1618,Rice,13,34.6,90.4,647,Open Cart,10.4,South,47.31
1619,Tomato,7,24.3,62.3,61,Truck,2.5,South,16.23
1620,Banana,11,20.5,84.8,968,Rail,1.7,East,30.65
1621,Potato,9,20.9,59.0,981,Rail,0.8,East,16.73
1622,Tomato,13,34.2,76.1,1206,Open Cart,1.2,South,32.56
1623,Wheat,5,19.8,77.6,1321,Truck,9.0,East,20.47
1624,Tomato,11,16.3,41.3,50,Rail,18.7,North,31.67
1625,Banana,6,12.5,53.5,1198,Refrigerated Truck,1.7,West,17.21
1626,Mango,2,24.0,71.4,1299,Refrigerated Truck,2.2,East,10.92
1627,Tomato,6,24.5,34.6,421,Rail,5.1,East,18.42
1628,Rice,11,35.2,53.5,852,Open Cart,4.6,North,32.43
1629,Tomato,13,16.6,64.8,143,Open Cart,0.8,Central,27.24
1630,Wheat,7,21.4,94.8,251,Truck,4.7,South,28.64
1631,Wheat,9,34.3,60.8,1176,Truck,0.4,North,20.3
1632,Potato,5,34.7,83.0,234,Truck,12.2,Central,22.34
1633,Wheat,14,21.5,58.1,796,Truck,2.8,North,19.95
1634,Onion,9,23.8,81.8,641,Rail,10.4,West,23.59
1635,Banana,8,19.1,68.7,378,Open Cart,13.8,North,33.87
1636,Banana,12,38.0,87.6,1108,Refrigerated Truck,7.3,North,39.06
1637,Mango,5,13.6,56.7,742,Truck,4.2,West,14.89
1638,Mango,11,38.0,69.3,1093,Truck,6.5,South,36.19
1639,Banana,8,30.5,71.0,92,Rail,2.4,Central,22.58
1640,Rice,12,25.9,57.1,1116,Rail,7.2,East,24.31
1641,Mango,3,11.0,39.4,717,Truck,0.9,South,19.59
1642,Potato,7,24.3,36.1,1232,Open Cart,4.9,North,22.89
1643,Wheat,10,22.2,,1410,Open Cart,0.6,East,21.82
1644,Banana,3,14.8,86.8,605,Truck,2.5,West,18.4
1645,Mango,1,29.7,45.4,543,Open Cart,7.9,South,20.32
1646,Banana,9,39.1,43.7,218,Truck,5.9,Central,23.22
1647,Onion,10,26.9,77.8,78,Refrigerated Truck,11.4,South,17.87
1648,Tomato,8,31.4,50.8,65,Rail,6.8,South,27.78
1649,Wheat,4,12.1,,702,Truck,7.1,East,9.51
1650,Banana,3,22.5,40.6,1247,Open Cart,0.7,West,19.94
1651,Tomato,1,13.5,92.4,16,Rail,3.0,West,16.73
1652,Mango,0,28.4,85.4,818,Refrigerated Truck,2.5,South,11.42
1653,Tomato,10,38.2,86.1,1443,Truck,0.6,West,33.85
1654,Wheat,6,29.9,56.4,36,Truck,4.0,East,9.67
1655,Banana,5,12.3,79.6,1188,Truck,1.4,East,18.7
1656,Onion,14,20.6,39.4,1005,Rail,10.1,Central,31.36
1657,Rice,14,26.5,30.6,241,Refrigerated Truck,0.6,West,20.19
1658,Mango,1,22.1,31.3,1209,Truck,2.8,Central,13.6
1659,Banana,7,35.0,68.1,562,Refrigerated Truck,4.9,North,19.8
1660,Wheat,10,34.4,59.6,1369,Refrigerated Truck,11.7,East,25.85
1661,Mango,3,28.4,63.7,1486,Refrigerated Truck,15.6,South,18.61
1662,Potato,7,21.2,30.5,1108,Rail,16.0,East,24.75
1663,Tomato,14,17.7,57.5,651,Open Cart,2.7,North,32.16
1664,Rice,6,13.2,76.7,991,Rail,2.8,South,16.02
1665,Wheat,4,20.6,58.8,824,Rail,1.6,West,13.84
1666,Potato,9,22.4,77.6,477,Truck,7.2,West,18.99
1667,Banana,9,30.3,45.1,116,Truck,6.9,East,26.65
1668,Onion,11,29.7,82.9,1320,Truck,1.5,South,21.94
1669,Mango,7,12.1,68.2,387,Refrigerated Truck,1.0,South,14.25
1670,Tomato,13,21.9,43.7,21,Truck,1.0,Central,24.23
1671,Mango,8,15.5,45.4,497,Truck,10.9,North,21.72
1672,Rice,4,14.7,70.8,1359,Refrigerated Truck,2.8,West,7.44
1673,Banana,9,34.8,83.9,930,Truck,10.2,East,32.14
1674,Mango,4,11.3,57.0,1434,Truck,13.8,South,22.44
1675,Tomato,1,22.6,46.8,121,Truck,13.1,West,8.98
1676,Banana,4,15.0,86.4,884,Refrigerated Truck,10.5,East,23.28
1677,Mango,2,36.4,73.5,119,Truck,1.1,West,13.22
1678,Onion,6,26.7,59.1,818,Rail,2.1,East,13.6
1679,Wheat,9,16.9,61.7,648,Rail,5.9,West,19.75
1680,Banana,4,25.1,43.3,1364,Refrigerated Truck,1.5,Central,9.71
1681,Wheat,7,31.9,70.7,340,Refrigerated Truck,5.5,North,10.76
1682,Banana,0,38.7,53.3,926,Refrigerated Truck,1.0,West,18.05
1683,Onion,2,16.6,94.7,151,Truck,7.6,North,25.71
1684,Wheat,2,36.6,61.2,126,Truck,8.9,West,14.98
1685,Potato,8,38.0,61.6,85,Truck,2.2,South,16.52
1686,Tomato,4,37.5,66.8,689,Truck,3.0,Central,19.02
1687,Potato,11,29.1,89.6,666,Truck,13.3,Central,30.83
1688,Mango,8,28.9,82.1,379,Truck,5.2,North,24.89
1689,Onion,12,22.1,59.3,67,Rail,16.6,South,30.83
1690,Potato,8,32.6,76.7,508,Refrigerated Truck,5.6,East,12.47
1691,Banana,0,25.9,68.1,672,Truck,6.0,Central,10.39
1692,Mango,1,30.3,62.0,453,Refrigerated Truck,0.8,South,6.16
1693,Mango,4,22.9,42.5,1456,Truck,2.5,South,19.41
1694,Potato,3,31.9,60.2,872,Truck,4.4,North,12.62
1695,Potato,14,34.7,46.0,1455,Rail,3.1,South,28.19
1696,Onion,9,14.4,89.5,1449,Truck,9.4,South,32.17
1697,Tomato,8,35.0,51.8,1350,Truck,3.3,East,26.16
1698,Potato,6,26.2,91.9,684,Truck,2.5,North,27.21
1699,Rice,5,35.3,64.6,1194,Open Cart,0.6,North,20.36
1700,Potato,6,22.9,71.1,465,Refrigerated Truck,2.7,South,9.92
1701,Wheat,0,21.4,65.3,463,Truck,11.8,East,5.53
1702,Banana,0,37.5,38.4,1217,Refrigerated Truck,5.9,West,17.33
1703,Rice,7,17.5,54.4,468,Refrigerated Truck,2.1,Central,9.3
1704,Rice,12,35.3,36.4,916,Refrigerated Truck,11.2,North,24.74
1705,Wheat,12,24.5,70.5,383,Refrigerated Truck,15.4,East,24.01
1706,Wheat,1,25.4,59.0,1030,Truck,8.0,East,9.11
1707,Mango,11,19.3,80.6,368,Truck,10.3,South,27.95
1708,Tomato,9,27.2,44.3,76,Rail,12.3,Central,24.65
1709,Banana,10,19.8,40.7,1455,Rail,4.9,North,26.06
1710,Onion,8,11.2,56.4,642,Rail,16.2,West,20.07
1711,Rice,6,18.2,90.2,1198,Rail,11.6,South,24.41
1712,Onion,5,10.2,76.2,1233,Open Cart,7.9,North,24.79
1713,Potato,0,39.4,57.2,341,Open Cart,4.2,North,16.51
1714,Potato,0,39.0,63.6,199,Open Cart,3.0,East,14.93
1715,Onion,1,21.9,35.5,1016,Refrigerated Truck,3.0,Central,2.76
1716,Potato,5,31.9,94.0,657,Open Cart,7.7,West,35.25
1717,Tomato,13,20.4,73.3,1303,Truck,1.6,Central,28.07
1718,Wheat,5,30.1,48.6,11,Truck,4.6,East,8.85
1719,Potato,1,34.2,68.1,909,Rail,2.1,West,10.11
1720,Mango,0,38.4,37.1,983,Refrigerated Truck,2.7,West,12.99
1721,Potato,9,22.0,92.8,570,Rail,3.1,South,33.73
1722,Banana,4,33.5,41.4,620,Refrigerated Truck,3.7,West,16.06
1723,Tomato,4,18.0,72.1,577,Truck,7.0,North,19.85
1724,Banana,1,39.7,46.0,603,Truck,1.5,Central,19.22
1725,Banana,5,10.8,76.6,774,Refrigerated Truck,2.1,Central,11.95
1726,Mango,8,28.1,80.5,1206,Truck,1.2,South,22.09
1727,Tomato,1,29.8,73.8,246,Truck,21.3,West,18.8
1728,Tomato,9,30.6,69.9,1231,Truck,8.6,East,26.38
1729,Tomato,1,13.6,88.0,1490,Truck,9.3,North,24.97
1730,Tomato,2,38.2,35.1,1108,Refrigerated Truck,0.3,South,11.55
1731,Tomato,12,15.4,51.5,1445,Truck,8.0,West,32.74
1732,Mango,6,28.7,46.1,770,Rail,3.6,East,19.62
1733,Potato,5,16.7,94.2,388,Truck,0.3,West,20.75
1734,Banana,11,19.2,55.3,395,Refrigerated Truck,16.6,South,28.06
1735,Tomato,7,26.4,77.6,900,Truck,8.4,East,22.99
1736,Rice,14,22.5,74.5,692,Refrigerated Truck,8.1,East,19.35
1737,Potato,7,14.8,43.8,1154,Refrigerated Truck,0.8,East,11.28
1738,Potato,5,15.1,45.5,51,Truck,2.6,East,13.45
1739,Banana,11,22.5,48.3,623,Open Cart,4.7,West,33.76
1740,Mango,10,32.7,56.7,468,Refrigerated Truck,1.6,East,15.61
1741,Onion,9,36.9,45.2,127,Truck,8.7,West,24.56
1742,Onion,2,12.5,31.3,138,Truck,9.1,East,7.44
1743,Potato,2,21.8,87.2,845,Open Cart,5.4,East,22.7
1744,Wheat,14,13.0,92.8,853,Refrigerated Truck,10.0,South,35.89
1745,Wheat,0,10.5,52.2,611,Truck,6.2,West,9.05
1746,Banana,6,29.9,52.0,27,Truck,0.2,West,14.59
1747,Onion,4,28.1,30.5,570,Refrigerated Truck,3.8,Central,5.73
1748,Potato,3,14.9,74.2,770,Refrigerated Truck,5.8,South,6.5
1749,Mango,9,17.0,83.7,969,Refrigerated Truck,10.6,West,28.19
1750,Onion,14,10.7,39.5,239,Truck,6.3,South,23.85
1751,Potato,3,35.0,40.4,1000,Refrigerated Truck,1.6,South,9.34
1752,Potato,13,39.2,81.4,1087,Truck,10.8,South,39.01
1753,Tomato,3,14.1,70.1,1192,Truck,7.3,North,20.14
1754,Mango,5,16.9,32.9,830,Refrigerated Truck,14.3,West,24.87
1755,Tomato,14,36.1,70.5,220,Open Cart,5.5,South,33.88
1756,Banana,7,37.8,50.1,1211,Truck,1.2,North,23.79
1757,Tomato,7,22.6,54.0,661,Rail,12.1,North,24.46
1758,Rice,4,11.5,80.0,939,Refrigerated Truck,1.5,East,11.6
1759,Tomato,14,11.2,82.7,1118,Rail,6.8,East,32.19
1760,Rice,5,27.2,56.0,315,Refrigerated Truck,6.1,West,8.72
1761,Onion,3,21.8,91.6,561,Refrigerated Truck,5.3,East,21.57
1762,Wheat,11,10.9,56.4,976,Truck,4.0,West,21.73
1763,Potato,13,27.5,80.2,261,Open Cart,4.9,North,31.61
1764,Rice,10,10.3,61.5,537,Refrigerated Truck,1.0,North,17.84
1765,Mango,12,33.6,88.3,56,Open Cart,11.7,West,44.35
1766,Tomato,8,19.2,89.0,1366,Refrigerated Truck,7.6,East,31.67
1767,Rice,7,11.2,35.7,1199,Open Cart,16.5,East,31.85
1768,Mango,9,27.7,90.9,1095,Truck,1.2,West,30.85
1769,Wheat,11,21.9,83.7,304,Truck,4.8,Central,19.02
1770,Wheat,9,39.2,81.4,676,Open Cart,12.0,East,33.86
1771,Tomato,0,26.3,43.1,782,Truck,1.6,South,8.53
1772,Banana,14,18.3,82.3,836,Truck,2.1,East,34.51
1773,Tomato,1,31.3,85.3,236,Refrigerated Truck,3.2,Central,12.37
1774,Onion,8,18.1,48.8,979,Refrigerated Truck,2.3,North,16.79
1775,Rice,7,37.1,,1096,Truck,8.2,North,30.86
1776,Potato,13,21.2,33.2,32,Open Cart,5.7,North,30.95
1777,Banana,2,26.5,39.7,1079,Refrigerated Truck,14.9,East,13.11
1778,Tomato,7,11.5,64.9,1288,Rail,0.8,North,16.93
1779,Mango,11,22.8,67.4,595,Refrigerated Truck,7.7,Central,25.38
1780,Banana,0,35.0,71.9,789,Truck,4.9,Central,14.34
1781,Rice,9,34.2,31.1,624,Truck,2.7,East,18.1
1782,Banana,3,16.7,92.4,590,Truck,3.9,South,27.03
1783,Rice,2,16.8,32.9,1006,Rail,6.9,East,14.52
1784,Tomato,5,34.5,39.3,188,Rail,8.9,North,15.04
1785,Rice,6,37.9,30.9,1051,Refrigerated Truck,15.1,East,25.34
1786,Banana,3,12.9,66.8,133,Refrigerated Truck,0.9,Central,11.24
1787,Mango,6,23.5,90.6,295,Rail,9.6,East,28.52
1788,Wheat,8,20.1,73.3,505,Refrigerated Truck,9.3,East,13.26
1789,Banana,10,36.1,83.5,190,Truck,10.8,South,33.15
1790,Rice,1,12.5,30.9,483,Truck,0.0,Central,2.64
1791,Wheat,10,16.3,65.2,496,Open Cart,2.7,West,23.47
1792,Rice,2,32.6,59.9,517,Truck,7.7,West,12.98
1793,Mango,4,11.5,62.4,1095,Truck,7.0,Central,16.4
1794,Rice,2,24.8,34.7,471,Refrigerated Truck,7.1,West,3.64
1795,Tomato,10,23.3,74.5,289,Truck,3.2,North,19.11
1796,Potato,7,20.0,62.7,605,Open Cart,3.8,West,22.34
1797,Banana,11,21.8,79.7,1445,Truck,4.8,North,32.14
1798,Potato,9,25.9,61.5,1128,Truck,2.6,Central,18.09
1799,Rice,7,14.8,39.7,193,Truck,9.7,West,19.06
1800,Mango,7,27.2,72.1,993,Rail,1.4,West,17.1
1801,Banana,11,34.2,41.2,894,Truck,0.3,North,28.95
1802,Rice,11,32.8,86.7,392,Rail,5.7,North,26.21
1803,Wheat,8,14.6,69.9,245,Open Cart,2.8,East,17.96
1804,Onion,3,14.5,40.2,421,Open Cart,1.7,South,16.96
1805,Rice,4,18.0,92.6,180,Truck,8.2,West,27.85
1806,Potato,4,20.8,63.7,391,Rail,1.6,South,4.87
1807,Banana,7,22.3,34.7,1499,Rail,0.1,South,22.65
1808,Potato,6,30.4,70.7,857,Open Cart,4.0,West,22.27
1809,Banana,8,11.7,46.5,1261,Open Cart,0.4,North,29.33
1810,Rice,14,11.0,,667,Truck,4.8,East,23.33
1811,Tomato,14,21.8,83.2,456,Refrigerated Truck,2.8,Central,23.87
1812,Wheat,13,30.9,93.6,281,Truck,1.9,West,31.18
1813,Rice,7,15.8,62.6,1257,Truck,2.0,West,17.06
1814,Potato,1,29.2,,1199,Truck,11.0,Central,13.86
1815,Onion,9,17.8,79.0,217,Rail,7.2,South,17.58
1816,Onion,11,36.6,38.6,1310,Rail,5.3,East,29.6
1817,Mango,3,36.9,65.5,45,Truck,10.3,South,25.33
1818,Banana,5,18.9,65.5,1150,Refrigerated Truck,8.1,Central,20.86
1819,Potato,11,16.9,35.8,1255,Truck,7.7,Central,29.09
1820,Mango,1,22.3,57.2,298,Rail,10.3,East,13.72
1821,Potato,6,17.2,85.5,604,Truck,5.1,Central,19.0
1822,Banana,2,30.2,85.6,1295,Truck,8.7,Central,24.33
1823,Rice,12,34.8,36.5,545,Truck,2.2,East,22.56
1824,Rice,2,30.2,35.9,455,Truck,10.1,West,8.88
1825,Onion,10,34.7,47.1,1477,Rail,6.3,South,28.58
1826,Rice,1,21.9,86.9,1089,Truck,3.3,West,18.84
1827,Rice,10,14.7,38.4,1175,Rail,11.2,West,24.93
1828,Tomato,7,32.1,76.8,794,Truck,4.2,South,24.56
1829,Onion,5,20.8,36.6,338,Refrigerated Truck,3.4,West,11.41
1830,Mango,0,30.1,70.5,895,Refrigerated Truck,2.3,East,4.92
1831,Wheat,11,18.1,53.1,1170,Truck,2.8,South,17.32
1832,Tomato,0,12.4,81.3,48,Rail,6.4,North,8.95
1833,Mango,6,39.8,45.2,148,Truck,0.9,West,20.57
1834,Banana,7,14.7,71.5,337,Rail,4.4,Central,16.1
1835,Tomato,4,39.7,45.3,1002,Truck,1.4,South,24.45
1836,Mango,11,39.3,76.4,1424,Rail,7.3,North,39.4
1837,Banana,10,33.8,86.8,59,Rail,4.0,Central,30.1
1838,Onion,4,29.8,38.2,1335,Open Cart,11.7,North,22.61
1839,Wheat,3,27.3,86.3,874,Rail,4.6,West,17.04
1840,Banana,13,36.0,68.6,1451,Rail,10.1,Central,35.3
1841,Rice,5,18.7,38.3,1445,Truck,0.8,West,16.82
1842,Potato,13,24.0,57.8,801,Open Cart,2.4,Central,28.97
1843,Banana,5,28.6,40.5,329,Refrigerated Truck,5.1,South,15.69
1844,Banana,2,22.3,75.5,84,Truck,4.1,East,14.65
1845,Wheat,8,22.8,79.3,1059,Refrigerated Truck,3.6,East,15.14
1846,Potato,11,19.9,36.9,989,Truck,0.2,North,25.84
1847,Rice,10,26.9,62.9,1140,Refrigerated Truck,4.5,Central,17.91
1848,Mango,13,35.5,83.0,562,Refrigerated Truck,8.8,West,31.12
1849,Mango,6,16.0,90.9,869,Truck,8.1,South,27.19
1850,Banana,0,38.0,63.4,721,Refrigerated Truck,1.3,South,4.95
1851,Potato,14,30.7,91.8,476,Truck,7.3,South,40.08
1852,Potato,12,34.7,64.8,78,Truck,4.0,East,23.2
1853,Rice,6,26.7,55.6,593,Truck,11.6,West,16.29
1854,Wheat,4,33.4,85.1,1415,Refrigerated Truck,2.9,South,13.11
1855,Onion,4,10.5,62.0,568,Truck,4.2,South,14.34
1856,Mango,13,34.6,60.7,1461,Truck,3.8,North,31.37
1857,Wheat,12,11.2,61.9,1440,Refrigerated Truck,6.0,Central,26.04
1858,Tomato,1,36.7,85.0,471,Truck,14.2,Central,31.43
1859,Mango,3,39.8,84.1,603,Truck,4.3,Central,21.73
1860,Wheat,11,18.8,56.2,996,Truck,9.5,North,26.66
1861,Mango,5,16.3,51.7,741,Truck,4.1,East,19.52
1862,Onion,9,33.0,62.0,998,Rail,11.4,North,23.06
1863,Tomato,14,17.6,67.2,252,Truck,9.5,South,28.45
1864,Onion,10,36.0,45.5,1148,Open Cart,3.0,West,29.59
1865,Rice,6,13.1,81.6,71,Refrigerated Truck,2.6,South,5.44
1866,Tomato,10,13.8,61.6,577,Truck,7.9,South,28.78
1867,Banana,4,39.4,51.7,1355,Truck,1.1,West,22.36
1868,Wheat,8,30.2,36.9,707,Truck,6.1,Central,15.19
1869,Tomato,2,35.4,45.5,474,Refrigerated Truck,2.9,North,10.71
1870,Rice,0,19.7,91.7,497,Truck,7.2,East,19.2
1871,Rice,3,30.3,49.8,667,Truck,4.0,South,8.51
1872,Onion,8,27.8,41.0,290,Open Cart,0.8,South,14.56
1873,Mango,3,28.1,59.9,316,Truck,11.6,East,18.94
1874,Tomato,1,30.5,50.0,313,Truck,6.4,North,9.6
1875,Wheat,9,27.3,32.3,779,Open Cart,4.7,South,21.65
1876,Tomato,13,22.9,51.0,1125,Refrigerated Truck,7.5,East,29.07
1877,Potato,13,18.3,65.4,969,Truck,5.0,South,25.31
1878,Mango,4,33.1,65.9,1141,Refrigerated Truck,17.5,Central,23.96
1879,Wheat,2,16.8,53.2,460,Truck,5.1,Central,12.13
1880,Wheat,12,30.8,59.1,1491,Refrigerated Truck,6.8,South,22.16
1881,Banana,11,17.0,,136,Rail,12.2,South,44.74
1882,Onion,12,28.8,54.5,934,Refrigerated Truck,0.5,Central,19.99
1883,Banana,8,32.4,46.8,969,Open Cart,11.3,South,31.93
1884,Wheat,3,16.6,45.8,933,Open Cart,5.7,North,15.86
1885,Mango,5,11.8,59.8,125,Open Cart,4.4,North,17.98
1886,Tomato,1,13.9,79.4,1225,Rail,6.6,West,16.75
1887,Tomato,5,28.2,43.4,638,Truck,6.1,North,22.02
1888,Mango,2,35.5,76.1,901,Rail,11.9,South,20.7
1889,Wheat,11,11.3,31.4,776,Refrigerated Truck,8.1,South,14.61
1890,Rice,11,32.0,57.2,1067,Open Cart,2.4,East,28.11
1891,Tomato,8,20.2,80.4,570,Truck,11.0,North,23.49
1892,Rice,10,24.4,52.0,516,Open Cart,2.5,Central,20.99
1893,Tomato,1,37.9,66.6,1189,Refrigerated Truck,15.3,Central,21.96
1894,Tomato,14,20.0,43.3,293,Open Cart,2.9,West,35.19
1895,Onion,11,24.0,78.2,204,Open Cart,3.7,East,26.68
1896,Onion,11,10.4,33.4,532,Truck,0.1,Central,20.06
1897,Potato,8,12.4,85.4,921,Truck,2.0,West,22.75
1898,Banana,4,17.8,42.9,1276,Truck,0.4,North,14.24
1899,Mango,7,10.8,86.8,1411,Truck,12.1,East,35.49
1900,Mango,1,28.9,52.9,1246,Refrigerated Truck,3.0,East,12.38
1901,Mango,5,22.8,77.0,1115,Refrigerated Truck,9.8,South,17.85
1902,Potato,2,26.4,,1110,Open Cart,10.0,North,20.12
1903,Onion,11,15.2,88.9,1090,Refrigerated Truck,13.3,East,35.93
1904,Wheat,11,18.9,38.2,803,Truck,5.3,West,20.71
1905,Rice,13,29.9,41.6,1070,Truck,1.2,Central,22.42
1906,Rice,9,39.0,62.0,16,Truck,4.0,North,19.64
1907,Wheat,4,11.5,35.3,837,Truck,8.6,North,16.37
1908,Potato,11,36.7,42.7,845,Rail,5.5,East,27.06
1909,Wheat,7,27.3,91.3,647,Truck,7.2,East,27.73
1910,Mango,9,26.9,93.5,1143,Truck,13.2,East,46.64
1911,Banana,13,25.0,54.5,1246,Truck,8.5,West,32.96
1912,Tomato,0,12.1,90.0,110,Refrigerated Truck,6.2,South,12.78
1913,Rice,4,12.7,65.4,695,Rail,6.1,East,14.4
1914,Onion,2,28.0,47.5,532,Rail,0.3,South,6.99
1915,Onion,3,20.2,75.7,850,Truck,2.6,South,9.89
1916,Potato,1,37.5,72.8,897,Open Cart,6.9,North,19.88
1917,Onion,8,22.2,94.3,391,Truck,1.7,Central,25.17
1918,Mango,2,14.3,47.2,1254,Rail,3.4,Central,15.74
1919,Rice,14,31.4,73.7,485,Refrigerated Truck,4.4,West,17.03
1920,Wheat,1,18.8,33.4,412,Rail,8.0,West,9.45
1921,Mango,9,25.8,37.4,1485,Open Cart,3.8,Central,30.11
1922,Potato,10,30.9,30.3,902,Truck,6.5,Central,20.47
1923,Mango,8,37.0,95.0,715,Rail,2.5,North,40.0
1924,Wheat,6,33.8,82.1,643,Truck,5.3,North,23.98
1925,Banana,5,30.3,81.1,1049,Refrigerated Truck,7.7,Central,20.55
1926,Potato,0,30.4,63.1,819,Truck,13.8,East,14.04
1927,Banana,4,38.4,49.5,922,Truck,1.9,East,18.83
1928,Tomato,11,18.9,39.8,207,Rail,5.9,North,24.32
1929,Banana,10,10.0,48.5,421,Rail,10.2,South,28.4
1930,Tomato,13,18.2,54.4,420,Truck,3.6,Central,26.76
1931,Tomato,14,16.5,79.2,1476,Refrigerated Truck,17.0,West,38.54
1932,Banana,10,29.9,65.1,89,Refrigerated Truck,12.1,East,27.4
1933,Potato,2,29.0,35.0,171,Truck,5.3,South,6.31
1934,Wheat,0,27.8,31.2,388,Rail,7.2,East,6.61
1935,Mango,3,10.5,36.7,472,Refrigerated Truck,1.6,South,4.49
1936,Mango,12,31.9,56.7,1100,Rail,2.6,Central,25.97
1937,Wheat,1,19.7,90.7,814,Truck,7.1,Central,21.25
1938,Rice,1,30.0,71.4,1001,Truck,11.3,Central,13.17
1939,Rice,2,26.7,82.1,477,Refrigerated Truck,2.2,North,0.89
1940,Tomato,7,20.3,60.3,997,Open Cart,2.3,South,28.09
1941,Tomato,7,14.0,53.5,1286,Refrigerated Truck,7.2,West,19.21
1942,Potato,11,12.8,37.0,279,Truck,8.4,West,25.58
1943,Onion,14,34.9,86.9,1048,Rail,1.0,Central,34.43
1944,Banana,6,37.6,80.9,494,Open Cart,15.3,West,33.48
1945,Tomato,5,29.5,40.9,330,Truck,1.1,East,16.65
1946,Mango,8,13.1,63.3,533,Open Cart,10.8,South,31.31
1947,Potato,3,22.1,61.7,896,Open Cart,7.7,South,20.54
1948,Banana,11,31.9,70.6,93,Truck,8.6,South,26.61
1949,Potato,0,33.4,91.5,490,Open Cart,1.3,East,20.03
1950,Banana,7,13.5,67.7,712,Truck,5.3,North,21.08
1951,Banana,6,10.0,65.1,354,Refrigerated Truck,4.9,East,14.05
1952,Wheat,6,31.4,33.3,1112,Truck,4.9,South,19.02
1953,Tomato,14,20.7,34.1,391,Truck,0.7,South,22.06
1954,Potato,2,17.6,42.2,91,Refrigerated Truck,10.5,South,11.94
1955,Potato,3,10.4,32.1,311,Refrigerated Truck,4.7,West,10.78
1956,Wheat,9,26.2,78.3,1182,Truck,0.1,North,15.89
1957,Mango,8,35.5,77.0,444,Rail,8.5,East,29.03
1958,Mango,14,38.7,38.8,744,Truck,8.7,South,34.73
1959,Rice,5,27.0,84.3,268,Truck,0.7,Central,15.88
1960,Tomato,14,25.4,40.1,981,Truck,12.4,North,33.51
1961,Tomato,14,12.6,49.6,739,Rail,18.5,Central,39.84
1962,Onion,4,26.5,46.2,425,Truck,1.5,North,6.71
1963,Wheat,2,21.4,54.2,497,Truck,3.9,South,10.64
1964,Mango,8,28.2,46.6,637,Truck,7.0,North,26.87
1965,Banana,4,21.7,61.8,997,Truck,18.7,North,23.73
1966,Potato,4,17.2,56.5,415,Rail,0.6,South,13.61
1967,Tomato,13,12.8,94.1,177,Open Cart,0.6,Central,44.2
1968,Potato,3,19.4,33.6,8,Truck,0.7,Central,2.36
1969,Potato,13,12.9,39.2,858,Open Cart,12.3,West,34.49
1970,Onion,3,15.3,33.4,990,Refrigerated Truck,0.8,Central,9.43
1971,Mango,11,39.6,,1138,Refrigerated Truck,0.1,Central,28.02
1972,Tomato,0,23.3,33.5,1065,Refrigerated Truck,6.4,North,10.38
1973,Potato,6,26.0,84.4,587,Refrigerated Truck,6.8,West,19.51
1974,Tomato,8,36.2,63.3,1059,Truck,11.4,South,28.39
1975,Banana,2,39.9,64.3,385,Rail,5.6,South,18.57
1976,Onion,11,27.5,66.5,1296,Refrigerated Truck,6.5,East,19.77
1977,Banana,12,34.4,41.1,1039,Rail,4.4,West,30.93
1978,Tomato,14,19.8,42.8,348,Refrigerated Truck,2.8,North,25.77
1979,Rice,1,19.2,50.7,170,Truck,3.8,East,7.41
1980,Tomato,2,22.1,68.6,704,Refrigerated Truck,5.4,East,11.21
1981,Mango,0,30.2,43.7,346,Rail,2.3,South,10.84
1982,Potato,5,30.5,37.6,1047,Truck,4.4,Central,19.3
1983,Potato,10,19.5,93.1,984,Truck,1.8,North,37.3
1984,Banana,10,14.0,31.4,1212,Refrigerated Truck,4.8,West,26.65
1985,Onion,6,29.0,82.2,549,Open Cart,10.6,East,27.48
1986,Rice,10,13.8,81.2,1038,Rail,15.1,North,29.83
1987,Wheat,10,27.4,49.3,196,Refrigerated Truck,3.9,South,13.73
1988,Potato,1,30.8,38.8,324,Truck,0.7,East,5.72
1989,Mango,7,31.0,39.5,584,Truck,2.8,East,22.29
1990,Banana,13,32.6,75.3,479,Truck,1.3,South,29.79
1991,Banana,5,36.2,71.8,641,Truck,9.7,South,25.71
